veve_uuid,ts_utc,floor,listings
sample-0075-875240,2026-03-17T00:00:00Z,374.45,41
sample-0075-875240,2026-04-01T00:00:00Z,414.12,41
sample-0075-875240,2026-04-01T00:00:00Z,396.66,44
sample-0075-875240,2026-04-08T00:00:00Z,394.73,45
sample-0075-875240,2026-04-09T00:00:00Z,431.49,39
sample-0075-875240,2026-04-10T00:00:00Z,436.16,40
sample-0075-875240,2026-04-11T00:00:00Z,481.19,42
sample-0075-875240,2026-04-13T00:00:00Z,391,41
sample-0075-875240,2026-04-13T00:00:00Z,432.65,43
sample-0075-875240,2026-04-13T00:00:00Z,433.63,45
sample-0075-875240,2026-04-14T00:00:00Z,458.75,46
sample-0075-875240,2026-04-14T00:00:00Z,441.98,45
sample-0075-875240,2026-04-17T00:00:00Z,435.78,43
sample-0075-875240,2026-04-18T00:00:00Z,468.2,46
sample-0075-875240,2026-04-23T00:00:00Z,451.93,43
sample-0075-875240,2026-04-27T00:00:00Z,464.94,47
sample-0075-875240,2026-05-01T00:00:00Z,450.64,42
sample-0075-875240,2026-05-01T00:00:00Z,404.88,39
sample-0075-875240,2026-05-03T00:00:00Z,377.01,36
sample-0075-875240,2026-05-03T00:00:00Z,322.31,42
sample-0075-875240,2026-05-04T00:00:00Z,322.18,43
sample-0075-875240,2026-05-07T00:00:00Z,341.07,41
sample-0075-875240,2026-05-08T00:00:00Z,348.99,40
sample-0075-875240,2026-05-10T00:00:00Z,479.43,44
sample-0075-875240,2026-05-13T00:00:00Z,329.68,40
sample-0075-875240,2026-05-17T00:00:00Z,430.42,38
sample-0075-875240,2026-05-19T00:00:00Z,323.53,41
sample-0075-875240,2026-05-22T00:00:00Z,471.35,40
sample-0075-875240,2026-06-05T00:00:00Z,370.49,39
sample-0075-875240,2026-06-11T00:00:00Z,338.91,39
sample-0075-875240,2026-06-11T00:00:00Z,386.43,35
sample-0075-875240,2026-06-16T00:00:00Z,377.2,38
sample-0075-875240,2026-06-17T00:00:00Z,313.84,45
sample-0075-875240,2026-06-18T00:00:00Z,381.39,37
sample-0075-875240,2026-06-18T00:00:00Z,383.82,33
sample-0075-875240,2026-06-22T00:00:00Z,289.37,45
sample-0075-875240,2026-06-22T00:00:00Z,412.98,30
sample-0075-875240,2026-06-23T00:00:00Z,310.83,41
sample-0075-875240,2026-06-27T00:00:00Z,284.27,49
sample-0075-875240,2026-06-27T00:00:00Z,344.99,37
sample-0076-933990,2021-11-13T00:00:00Z,264.67,44
sample-0076-933990,2021-11-24T00:00:00Z,231.62,48
sample-0076-933990,2021-12-15T00:00:00Z,317.83,48
sample-0076-933990,2022-01-05T00:00:00Z,373.72,48
sample-0076-933990,2022-01-09T00:00:00Z,581.04,49
sample-0076-933990,2022-01-15T00:00:00Z,504.99,52
sample-0076-933990,2022-02-16T00:00:00Z,1282.5,52
sample-0076-933990,2022-02-17T00:00:00Z,713.46,50
sample-0076-933990,2022-02-21T00:00:00Z,997.08,52
sample-0076-933990,2022-03-05T00:00:00Z,3048.25,53
sample-0076-933990,2022-03-09T00:00:00Z,1743.15,54
sample-0076-933990,2022-03-23T00:00:00Z,2374.65,57
sample-0076-933990,2022-04-01T00:00:00Z,3656.86,54
sample-0076-933990,2022-04-12T00:00:00Z,4648.46,50
sample-0076-933990,2022-05-10T00:00:00Z,4233.92,52
sample-0076-933990,2022-05-26T00:00:00Z,4140.48,48
sample-0076-933990,2022-06-14T00:00:00Z,3532.14,51
sample-0076-933990,2022-06-14T00:00:00Z,3389.62,48
sample-0076-933990,2022-06-22T00:00:00Z,3290.54,49
sample-0076-933990,2022-07-07T00:00:00Z,3299.15,45
sample-0076-933990,2022-08-02T00:00:00Z,3175.91,49
sample-0076-933990,2022-08-14T00:00:00Z,2619.26,44
sample-0076-933990,2022-08-27T00:00:00Z,3070.26,45
sample-0076-933990,2022-09-07T00:00:00Z,2363.2,42
sample-0076-933990,2022-10-06T00:00:00Z,2349.09,44
sample-0076-933990,2022-11-24T00:00:00Z,2387.08,46
sample-0076-933990,2022-12-03T00:00:00Z,2218.64,49
sample-0076-933990,2023-01-06T00:00:00Z,2247.22,49
sample-0076-933990,2023-01-06T00:00:00Z,2598.91,43
sample-0076-933990,2023-01-25T00:00:00Z,2474.15,46
sample-0076-933990,2023-02-15T00:00:00Z,2627.04,46
sample-0076-933990,2023-02-16T00:00:00Z,2720.12,49
sample-0076-933990,2023-02-22T00:00:00Z,2817.75,51
sample-0076-933990,2023-03-03T00:00:00Z,3223.57,44
sample-0076-933990,2023-03-24T00:00:00Z,3021.45,48
sample-0076-933990,2023-04-05T00:00:00Z,3236.28,47
sample-0076-933990,2023-05-20T00:00:00Z,2813.47,44
sample-0076-933990,2023-05-27T00:00:00Z,3123.18,46
sample-0076-933990,2023-06-07T00:00:00Z,2646.86,47
sample-0076-933990,2023-06-16T00:00:00Z,2770.75,43
sample-0076-933990,2023-07-08T00:00:00Z,2886.72,43
sample-0076-933990,2023-07-27T00:00:00Z,2795.03,41
sample-0076-933990,2023-08-08T00:00:00Z,2407.64,41
sample-0076-933990,2023-08-09T00:00:00Z,2473.99,39
sample-0076-933990,2023-08-13T00:00:00Z,2693.72,38
sample-0076-933990,2023-09-01T00:00:00Z,2172.39,39
sample-0076-933990,2023-09-26T00:00:00Z,2227.23,42
sample-0076-933990,2023-10-02T00:00:00Z,2320.34,50
sample-0076-933990,2023-10-05T00:00:00Z,2150.53,48
sample-0076-933990,2023-10-22T00:00:00Z,2329.7,45
sample-0076-933990,2023-11-01T00:00:00Z,2412.95,55
sample-0076-933990,2023-11-15T00:00:00Z,2149.3,51
sample-0076-933990,2023-11-23T00:00:00Z,2257.06,55
sample-0076-933990,2023-12-06T00:00:00Z,2543.45,53
sample-0076-933990,2023-12-09T00:00:00Z,2542.47,50
sample-0076-933990,2023-12-20T00:00:00Z,2601.89,54
sample-0076-933990,2024-01-25T00:00:00Z,2672.15,49
sample-0076-933990,2024-02-13T00:00:00Z,2795.39,47
sample-0076-933990,2024-02-22T00:00:00Z,2766.29,45
sample-0076-933990,2024-03-15T00:00:00Z,3313.21,46
sample-0076-933990,2024-03-23T00:00:00Z,3057.46,45
sample-0076-933990,2024-04-18T00:00:00Z,3040.3,46
sample-0076-933990,2024-05-15T00:00:00Z,3278.56,43
sample-0076-933990,2024-06-05T00:00:00Z,3515.99,41
sample-0076-933990,2024-06-22T00:00:00Z,3448.56,43
sample-0076-933990,2024-06-25T00:00:00Z,3465.39,45
sample-0076-933990,2024-07-07T00:00:00Z,3661.8,39
sample-0076-933990,2024-08-08T00:00:00Z,3663.98,42
sample-0076-933990,2024-08-15T00:00:00Z,3386.33,46
sample-0076-933990,2024-08-26T00:00:00Z,3787.07,43
sample-0076-933990,2024-09-01T00:00:00Z,3488.97,44
sample-0076-933990,2024-10-09T00:00:00Z,4052.98,42
sample-0076-933990,2024-10-13T00:00:00Z,4034.53,42
sample-0076-933990,2024-10-27T00:00:00Z,3682.39,43
sample-0076-933990,2024-11-22T00:00:00Z,3706.6,44
sample-0076-933990,2024-12-05T00:00:00Z,3903.55,43
sample-0076-933990,2024-12-07T00:00:00Z,3730.97,46
sample-0076-933990,2024-12-15T00:00:00Z,3739,46
sample-0076-933990,2025-01-06T00:00:00Z,4233.14,39
sample-0076-933990,2025-01-22T00:00:00Z,3830.03,40
sample-0076-933990,2025-01-25T00:00:00Z,4439.07,36
sample-0076-933990,2025-02-07T00:00:00Z,4698.9,34
sample-0076-933990,2025-03-12T00:00:00Z,4319.18,30
sample-0076-933990,2025-04-06T00:00:00Z,4230.34,33
sample-0076-933990,2025-04-12T00:00:00Z,4557.87,29
sample-0076-933990,2025-05-18T00:00:00Z,4127.08,33
sample-0076-933990,2025-05-25T00:00:00Z,3889.92,30
sample-0076-933990,2025-06-22T00:00:00Z,4457,34
sample-0076-933990,2025-07-11T00:00:00Z,4235.75,37
sample-0076-933990,2025-08-20T00:00:00Z,4688.15,31
sample-0076-933990,2025-08-27T00:00:00Z,4628.66,33
sample-0076-933990,2025-09-16T00:00:00Z,4486.18,26
sample-0076-933990,2025-09-18T00:00:00Z,4436.77,28
sample-0076-933990,2025-10-03T00:00:00Z,4213.63,30
sample-0076-933990,2025-10-05T00:00:00Z,4378.25,26
sample-0076-933990,2025-10-07T00:00:00Z,4635.56,29
sample-0076-933990,2025-11-21T00:00:00Z,4209.14,30
sample-0076-933990,2025-12-01T00:00:00Z,4666.54,30
sample-0076-933990,2025-12-06T00:00:00Z,4496.78,29
sample-0076-933990,2025-12-19T00:00:00Z,4755.93,31
sample-0076-933990,2026-01-02T00:00:00Z,4652.93,27
sample-0076-933990,2026-01-08T00:00:00Z,4789.82,23
sample-0076-933990,2026-02-06T00:00:00Z,4308.25,21
sample-0076-933990,2026-02-15T00:00:00Z,4316.03,22
sample-0076-933990,2026-02-20T00:00:00Z,4493.36,18
sample-0076-933990,2026-03-13T00:00:00Z,3549.5,20
sample-0076-933990,2026-03-22T00:00:00Z,3887.11,24
sample-0076-933990,2026-03-27T00:00:00Z,3515.24,22
sample-0076-933990,2026-04-05T00:00:00Z,4700.25,20
sample-0076-933990,2026-04-07T00:00:00Z,5224.42,16
sample-0076-933990,2026-04-10T00:00:00Z,4209.82,21
sample-0076-933990,2026-04-13T00:00:00Z,3790.07,24
sample-0076-933990,2026-04-13T00:00:00Z,4051.5,20
sample-0076-933990,2026-04-22T00:00:00Z,3602.46,22
sample-0076-933990,2026-04-23T00:00:00Z,4490.27,16
sample-0076-933990,2026-04-23T00:00:00Z,4690.87,12
sample-0076-933990,2026-04-25T00:00:00Z,4535.39,20
sample-0076-933990,2026-04-27T00:00:00Z,4318.21,19
sample-0076-933990,2026-05-01T00:00:00Z,4146.23,19
sample-0076-933990,2026-05-01T00:00:00Z,4438.55,20
sample-0076-933990,2026-05-06T00:00:00Z,4038.25,15
sample-0076-933990,2026-05-07T00:00:00Z,4166.26,14
sample-0076-933990,2026-05-07T00:00:00Z,3332.59,12
sample-0076-933990,2026-05-09T00:00:00Z,2858.41,18
sample-0076-933990,2026-05-14T00:00:00Z,3713.43,11
sample-0076-933990,2026-05-14T00:00:00Z,3143.38,14
sample-0076-933990,2026-05-15T00:00:00Z,3997.22,21
sample-0076-933990,2026-05-16T00:00:00Z,3358.87,14
sample-0076-933990,2026-05-16T00:00:00Z,3591.16,12
sample-0076-933990,2026-05-18T00:00:00Z,4063.05,21
sample-0076-933990,2026-05-21T00:00:00Z,4428.1,18
sample-0076-933990,2026-05-25T00:00:00Z,2641.37,16
sample-0076-933990,2026-06-02T00:00:00Z,2088.58,23
sample-0076-933990,2026-06-03T00:00:00Z,2736,24
sample-0076-933990,2026-06-03T00:00:00Z,1787.73,25
sample-0076-933990,2026-06-03T00:00:00Z,1742.16,26
sample-0076-933990,2026-06-03T00:00:00Z,1667.17,27
sample-0076-933990,2026-06-03T00:00:00Z,1541.36,29
sample-0076-933990,2026-06-04T00:00:00Z,2997.84,17
sample-0076-933990,2026-06-04T00:00:00Z,2258.9,27
sample-0076-933990,2026-06-11T00:00:00Z,2871.65,14
sample-0076-933990,2026-06-11T00:00:00Z,2048.3,19
sample-0076-933990,2026-06-11T00:00:00Z,1772.11,24
sample-0076-933990,2026-06-24T00:00:00Z,2448.17,25
sample-0076-933990,2026-06-25T00:00:00Z,1857.55,23
sample-0076-933990,2026-06-26T00:00:00Z,2690.4,25
sample-0076-933990,2026-06-27T00:00:00Z,2794.54,20
sample-0077-619861,2021-12-06T00:00:00Z,253.38,29
sample-0077-619861,2021-12-13T00:00:00Z,205.19,25
sample-0077-619861,2022-01-06T00:00:00Z,521.85,36
sample-0077-619861,2022-01-16T00:00:00Z,384.68,33
sample-0077-619861,2022-01-25T00:00:00Z,312.55,31
sample-0077-619861,2022-02-23T00:00:00Z,668.96,39
sample-0077-619861,2022-02-24T00:00:00Z,903.7,42
sample-0077-619861,2022-03-05T00:00:00Z,1078.07,43
sample-0077-619861,2022-03-07T00:00:00Z,1276.74,46
sample-0077-619861,2022-04-11T00:00:00Z,1678.18,42
sample-0077-619861,2022-05-03T00:00:00Z,2875.04,43
sample-0077-619861,2022-05-09T00:00:00Z,2135.01,39
sample-0077-619861,2022-06-03T00:00:00Z,2494.07,42
sample-0077-619861,2022-06-16T00:00:00Z,2336.51,40
sample-0077-619861,2022-06-24T00:00:00Z,2751.49,46
sample-0077-619861,2022-07-15T00:00:00Z,2099.97,37
sample-0077-619861,2022-07-22T00:00:00Z,1904.26,37
sample-0077-619861,2022-07-26T00:00:00Z,1864.51,34
sample-0077-619861,2022-08-15T00:00:00Z,1648.86,34
sample-0077-619861,2022-09-04T00:00:00Z,1685.44,37
sample-0077-619861,2022-10-24T00:00:00Z,1430.33,34
sample-0077-619861,2022-10-25T00:00:00Z,1677.46,35
sample-0077-619861,2022-11-01T00:00:00Z,1301.34,30
sample-0077-619861,2022-11-21T00:00:00Z,1271.54,33
sample-0077-619861,2022-12-02T00:00:00Z,1111.04,33
sample-0077-619861,2022-12-05T00:00:00Z,1270.13,32
sample-0077-619861,2022-12-24T00:00:00Z,1072.18,33
sample-0077-619861,2023-01-24T00:00:00Z,1109.38,37
sample-0077-619861,2023-01-27T00:00:00Z,953.72,40
sample-0077-619861,2023-02-05T00:00:00Z,899.92,36
sample-0077-619861,2023-02-10T00:00:00Z,821.66,35
sample-0077-619861,2023-02-24T00:00:00Z,868.85,33
sample-0077-619861,2023-03-10T00:00:00Z,890.26,29
sample-0077-619861,2023-04-09T00:00:00Z,898.12,33
sample-0077-619861,2023-05-24T00:00:00Z,951.91,35
sample-0077-619861,2023-06-09T00:00:00Z,1030.98,39
sample-0077-619861,2023-06-17T00:00:00Z,1047.51,45
sample-0077-619861,2023-06-27T00:00:00Z,989.46,42
sample-0077-619861,2023-07-09T00:00:00Z,1146.18,49
sample-0077-619861,2023-07-13T00:00:00Z,1273.69,47
sample-0077-619861,2023-07-21T00:00:00Z,1240.82,48
sample-0077-619861,2023-08-12T00:00:00Z,1180.29,41
sample-0077-619861,2023-08-25T00:00:00Z,1185.73,43
sample-0077-619861,2023-09-08T00:00:00Z,1224.79,45
sample-0077-619861,2023-09-13T00:00:00Z,1210.85,44
sample-0077-619861,2023-09-24T00:00:00Z,1097.55,47
sample-0077-619861,2023-10-17T00:00:00Z,1121.03,48
sample-0077-619861,2023-11-08T00:00:00Z,1165.84,46
sample-0077-619861,2023-11-23T00:00:00Z,1164.09,46
sample-0077-619861,2023-11-27T00:00:00Z,1050.06,43
sample-0077-619861,2023-12-06T00:00:00Z,1294.35,49
sample-0077-619861,2023-12-14T00:00:00Z,1155.09,55
sample-0077-619861,2023-12-20T00:00:00Z,1239.13,52
sample-0077-619861,2024-01-01T00:00:00Z,1255.95,51
sample-0077-619861,2024-01-02T00:00:00Z,1196.54,57
sample-0077-619861,2024-01-13T00:00:00Z,1290.29,54
sample-0077-619861,2024-02-02T00:00:00Z,1319.18,53
sample-0077-619861,2024-02-14T00:00:00Z,1240.11,56
sample-0077-619861,2024-03-08T00:00:00Z,1333.03,62
sample-0077-619861,2024-03-22T00:00:00Z,1351.59,58
sample-0077-619861,2024-04-03T00:00:00Z,1316.69,61
sample-0077-619861,2024-04-15T00:00:00Z,1301.93,57
sample-0077-619861,2024-04-27T00:00:00Z,1205.93,60
sample-0077-619861,2024-05-20T00:00:00Z,1290.29,54
sample-0077-619861,2024-05-22T00:00:00Z,1318.44,55
sample-0077-619861,2024-05-24T00:00:00Z,1378.44,56
sample-0077-619861,2024-06-01T00:00:00Z,1416.11,55
sample-0077-619861,2024-06-03T00:00:00Z,1424.48,52
sample-0077-619861,2024-06-19T00:00:00Z,1456.65,49
sample-0077-619861,2024-07-06T00:00:00Z,1406.47,48
sample-0077-619861,2024-07-22T00:00:00Z,1492.62,47
sample-0077-619861,2024-07-24T00:00:00Z,1415.62,48
sample-0077-619861,2024-08-06T00:00:00Z,1528.17,42
sample-0077-619861,2024-08-19T00:00:00Z,1402.75,45
sample-0077-619861,2024-09-04T00:00:00Z,1441.19,43
sample-0077-619861,2024-09-15T00:00:00Z,1423.11,41
sample-0077-619861,2024-09-26T00:00:00Z,1358.78,43
sample-0077-619861,2024-10-01T00:00:00Z,1568.51,47
sample-0077-619861,2024-10-19T00:00:00Z,1535.84,47
sample-0077-619861,2024-11-03T00:00:00Z,1692.84,44
sample-0077-619861,2024-11-05T00:00:00Z,1644.04,39
sample-0077-619861,2024-11-17T00:00:00Z,1752.45,42
sample-0077-619861,2024-12-03T00:00:00Z,1693.26,42
sample-0077-619861,2024-12-09T00:00:00Z,1675.09,42
sample-0077-619861,2024-12-15T00:00:00Z,1808.05,40
sample-0077-619861,2025-01-03T00:00:00Z,1650.81,41
sample-0077-619861,2025-01-09T00:00:00Z,1706.08,39
sample-0077-619861,2025-02-14T00:00:00Z,1804.01,37
sample-0077-619861,2025-02-24T00:00:00Z,1944.59,35
sample-0077-619861,2025-03-12T00:00:00Z,1743.21,38
sample-0077-619861,2025-04-01T00:00:00Z,1634.44,39
sample-0077-619861,2025-05-01T00:00:00Z,1507.97,35
sample-0077-619861,2025-05-10T00:00:00Z,1669.01,35
sample-0077-619861,2025-05-19T00:00:00Z,1626.91,39
sample-0077-619861,2025-06-05T00:00:00Z,1541.65,33
sample-0077-619861,2025-07-14T00:00:00Z,1698.65,31
sample-0077-619861,2025-07-24T00:00:00Z,1571.91,35
sample-0077-619861,2025-08-22T00:00:00Z,1534.39,34
sample-0077-619861,2025-09-05T00:00:00Z,1675.52,37
sample-0077-619861,2025-09-23T00:00:00Z,1553.48,35
sample-0077-619861,2025-09-27T00:00:00Z,1614.62,33
sample-0077-619861,2025-10-02T00:00:00Z,1865.71,28
sample-0077-619861,2025-10-14T00:00:00Z,1752,32
sample-0077-619861,2025-11-15T00:00:00Z,1765.72,24
sample-0077-619861,2025-11-20T00:00:00Z,1921.4,23
sample-0077-619861,2025-12-10T00:00:00Z,2027.2,18
sample-0077-619861,2025-12-12T00:00:00Z,1935.44,22
sample-0077-619861,2026-01-11T00:00:00Z,1970.24,15
sample-0077-619861,2026-01-14T00:00:00Z,1927.17,16
sample-0077-619861,2026-01-15T00:00:00Z,1773.74,17
sample-0077-619861,2026-02-18T00:00:00Z,2172.31,15
sample-0077-619861,2026-03-21T00:00:00Z,2382.25,11
sample-0077-619861,2026-04-02T00:00:00Z,2711.93,2
sample-0077-619861,2026-04-05T00:00:00Z,3269.72,1
sample-0077-619861,2026-04-06T00:00:00Z,3015.74,1
sample-0077-619861,2026-04-09T00:00:00Z,2563.66,5
sample-0077-619861,2026-04-09T00:00:00Z,3190.11,1
sample-0077-619861,2026-04-12T00:00:00Z,3113.4,4
sample-0077-619861,2026-04-13T00:00:00Z,2830.2,4
sample-0077-619861,2026-04-13T00:00:00Z,3166.58,1
sample-0077-619861,2026-04-18T00:00:00Z,2970.28,3
sample-0077-619861,2026-04-20T00:00:00Z,3455.11,1
sample-0077-619861,2026-04-22T00:00:00Z,2580.85,7
sample-0077-619861,2026-04-22T00:00:00Z,3331.4,3
sample-0077-619861,2026-05-02T00:00:00Z,2534.89,1
sample-0077-619861,2026-05-06T00:00:00Z,2365.08,5
sample-0077-619861,2026-05-09T00:00:00Z,2628.48,3
sample-0077-619861,2026-05-11T00:00:00Z,2724.2,1
sample-0077-619861,2026-05-13T00:00:00Z,2716.29,1
sample-0077-619861,2026-05-14T00:00:00Z,2942.15,4
sample-0077-619861,2026-05-15T00:00:00Z,2875.06,4
sample-0077-619861,2026-05-16T00:00:00Z,3072.81,5
sample-0077-619861,2026-05-17T00:00:00Z,3165.05,7
sample-0077-619861,2026-05-20T00:00:00Z,3077.64,7
sample-0077-619861,2026-05-27T00:00:00Z,3407.39,3
sample-0077-619861,2026-06-02T00:00:00Z,2479.98,15
sample-0077-619861,2026-06-03T00:00:00Z,2402.25,17
sample-0077-619861,2026-06-03T00:00:00Z,2288.2,13
sample-0077-619861,2026-06-04T00:00:00Z,2571.6,20
sample-0077-619861,2026-06-05T00:00:00Z,2604.36,19
sample-0077-619861,2026-06-06T00:00:00Z,2558.98,14
sample-0077-619861,2026-06-08T00:00:00Z,2278.82,17
sample-0077-619861,2026-06-11T00:00:00Z,2685.51,15
sample-0077-619861,2026-06-14T00:00:00Z,2470.55,13
sample-0077-619861,2026-06-17T00:00:00Z,2066.58,13
sample-0077-619861,2026-06-20T00:00:00Z,2559.09,7
sample-0077-619861,2026-06-27T00:00:00Z,2447.57,10
sample-0078-169525,2021-10-16T00:00:00Z,257.26,21
sample-0078-169525,2021-11-13T00:00:00Z,316.02,17
sample-0078-169525,2021-12-23T00:00:00Z,376.13,14
sample-0078-169525,2022-01-08T00:00:00Z,473.73,18
sample-0078-169525,2022-01-16T00:00:00Z,536.49,17
sample-0078-169525,2022-02-01T00:00:00Z,692.06,16
sample-0078-169525,2022-03-19T00:00:00Z,797.98,12
sample-0078-169525,2022-03-26T00:00:00Z,983.2,14
sample-0078-169525,2022-04-10T00:00:00Z,910.84,11
sample-0078-169525,2022-04-14T00:00:00Z,776.7,9
sample-0078-169525,2022-04-18T00:00:00Z,768.9,10
sample-0078-169525,2022-05-08T00:00:00Z,754.92,1
sample-0078-169525,2022-05-16T00:00:00Z,781.18,6
sample-0078-169525,2022-05-21T00:00:00Z,756.87,3
sample-0078-169525,2022-06-27T00:00:00Z,749.47,1
sample-0078-169525,2022-07-01T00:00:00Z,735.27,1
sample-0078-169525,2022-07-23T00:00:00Z,749.45,1
sample-0078-169525,2022-07-26T00:00:00Z,735.88,3
sample-0078-169525,2022-08-25T00:00:00Z,747.78,6
sample-0078-169525,2022-09-22T00:00:00Z,667.11,7
sample-0078-169525,2022-09-22T00:00:00Z,636.12,8
sample-0078-169525,2022-09-26T00:00:00Z,546.82,4
sample-0078-169525,2022-10-21T00:00:00Z,561.13,5
sample-0078-169525,2022-10-27T00:00:00Z,490.53,5
sample-0078-169525,2022-11-08T00:00:00Z,480.14,3
sample-0078-169525,2022-11-15T00:00:00Z,474.28,7
sample-0078-169525,2022-12-13T00:00:00Z,442.71,3
sample-0078-169525,2022-12-13T00:00:00Z,476.9,1
sample-0078-169525,2023-01-04T00:00:00Z,422.65,5
sample-0078-169525,2023-01-07T00:00:00Z,405.67,7
sample-0078-169525,2023-01-22T00:00:00Z,449.86,1
sample-0078-169525,2023-02-01T00:00:00Z,399.52,3
sample-0078-169525,2023-02-20T00:00:00Z,363.62,3
sample-0078-169525,2023-02-24T00:00:00Z,391.36,4
sample-0078-169525,2023-03-21T00:00:00Z,392.12,5
sample-0078-169525,2023-04-08T00:00:00Z,405.21,3
sample-0078-169525,2023-04-14T00:00:00Z,426.02,1
sample-0078-169525,2023-04-19T00:00:00Z,415.11,1
sample-0078-169525,2023-05-16T00:00:00Z,465.7,2
sample-0078-169525,2023-05-21T00:00:00Z,484.58,1
sample-0078-169525,2023-06-01T00:00:00Z,478.61,1
sample-0078-169525,2023-06-11T00:00:00Z,473.89,1
sample-0078-169525,2023-07-21T00:00:00Z,445.52,5
sample-0078-169525,2023-07-22T00:00:00Z,452.59,6
sample-0078-169525,2023-08-12T00:00:00Z,418.49,10
sample-0078-169525,2023-08-18T00:00:00Z,457.94,10
sample-0078-169525,2023-09-07T00:00:00Z,437.05,12
sample-0078-169525,2023-09-20T00:00:00Z,463.59,12
sample-0078-169525,2023-10-23T00:00:00Z,402.26,12
sample-0078-169525,2023-11-03T00:00:00Z,459.66,14
sample-0078-169525,2023-11-15T00:00:00Z,423.95,15
sample-0078-169525,2023-12-08T00:00:00Z,497.08,13
sample-0078-169525,2023-12-13T00:00:00Z,421.67,10
sample-0078-169525,2023-12-26T00:00:00Z,461.8,10
sample-0078-169525,2024-01-06T00:00:00Z,454.33,10
sample-0078-169525,2024-01-09T00:00:00Z,469.69,13
sample-0078-169525,2024-02-04T00:00:00Z,458.93,11
sample-0078-169525,2024-03-07T00:00:00Z,498.13,8
sample-0078-169525,2024-03-12T00:00:00Z,545.49,7
sample-0078-169525,2024-03-18T00:00:00Z,461.15,9
sample-0078-169525,2024-04-05T00:00:00Z,538.47,9
sample-0078-169525,2024-04-17T00:00:00Z,560.24,10
sample-0078-169525,2024-05-04T00:00:00Z,511.84,7
sample-0078-169525,2024-06-10T00:00:00Z,498.96,11
sample-0078-169525,2024-06-17T00:00:00Z,471.56,8
sample-0078-169525,2024-06-26T00:00:00Z,451.04,4
sample-0078-169525,2024-07-12T00:00:00Z,467.91,1
sample-0078-169525,2024-07-13T00:00:00Z,427.7,2
sample-0078-169525,2024-07-22T00:00:00Z,476.33,1
sample-0078-169525,2024-08-17T00:00:00Z,499.42,1
sample-0078-169525,2024-09-18T00:00:00Z,470.91,1
sample-0078-169525,2024-09-19T00:00:00Z,505.75,1
sample-0078-169525,2024-10-23T00:00:00Z,471.57,1
sample-0078-169525,2024-11-07T00:00:00Z,477.9,4
sample-0078-169525,2024-12-02T00:00:00Z,434.62,4
sample-0078-169525,2024-12-07T00:00:00Z,492.44,3
sample-0078-169525,2024-12-12T00:00:00Z,459.69,7
sample-0078-169525,2025-01-04T00:00:00Z,462.76,3
sample-0078-169525,2025-01-15T00:00:00Z,460.12,5
sample-0078-169525,2025-01-23T00:00:00Z,465.48,5
sample-0078-169525,2025-02-10T00:00:00Z,435.63,1
sample-0078-169525,2025-02-10T00:00:00Z,432.55,4
sample-0078-169525,2025-03-03T00:00:00Z,418.81,6
sample-0078-169525,2025-03-26T00:00:00Z,415.8,10
sample-0078-169525,2025-04-13T00:00:00Z,456.4,7
sample-0078-169525,2025-04-19T00:00:00Z,463.28,10
sample-0078-169525,2025-05-09T00:00:00Z,461.3,13
sample-0078-169525,2025-05-13T00:00:00Z,443.26,10
sample-0078-169525,2025-05-17T00:00:00Z,464.47,10
sample-0078-169525,2025-06-04T00:00:00Z,453.37,13
sample-0078-169525,2025-06-20T00:00:00Z,420.93,9
sample-0078-169525,2025-06-27T00:00:00Z,450.26,8
sample-0078-169525,2025-07-12T00:00:00Z,405.85,13
sample-0078-169525,2025-07-13T00:00:00Z,387.08,10
sample-0078-169525,2025-07-23T00:00:00Z,431.82,9
sample-0078-169525,2025-08-11T00:00:00Z,405.56,11
sample-0078-169525,2025-08-15T00:00:00Z,421.37,12
sample-0078-169525,2025-09-06T00:00:00Z,449.11,11
sample-0078-169525,2025-10-02T00:00:00Z,447.94,8
sample-0078-169525,2025-10-15T00:00:00Z,426.68,8
sample-0078-169525,2025-11-10T00:00:00Z,438.17,4
sample-0078-169525,2025-12-04T00:00:00Z,452.76,3
sample-0078-169525,2026-01-22T00:00:00Z,437.88,7
sample-0078-169525,2026-02-21T00:00:00Z,431.08,5
sample-0078-169525,2026-03-13T00:00:00Z,441.37,7
sample-0078-169525,2026-03-15T00:00:00Z,430.1,8
sample-0078-169525,2026-04-01T00:00:00Z,448.78,7
sample-0078-169525,2026-04-04T00:00:00Z,449.88,9
sample-0078-169525,2026-04-05T00:00:00Z,442.24,7
sample-0078-169525,2026-04-08T00:00:00Z,415.75,9
sample-0078-169525,2026-04-08T00:00:00Z,391.64,9
sample-0078-169525,2026-04-14T00:00:00Z,447.57,9
sample-0078-169525,2026-04-15T00:00:00Z,453.11,11
sample-0078-169525,2026-04-17T00:00:00Z,407.3,6
sample-0078-169525,2026-05-02T00:00:00Z,608.34,10
sample-0078-169525,2026-05-02T00:00:00Z,495,16
sample-0078-169525,2026-05-05T00:00:00Z,594.14,6
sample-0078-169525,2026-05-07T00:00:00Z,603.25,9
sample-0078-169525,2026-05-10T00:00:00Z,453.36,10
sample-0078-169525,2026-05-10T00:00:00Z,495.59,10
sample-0078-169525,2026-05-14T00:00:00Z,535.76,9
sample-0078-169525,2026-05-19T00:00:00Z,493.39,9
sample-0078-169525,2026-05-20T00:00:00Z,502.25,11
